Date_Time,Work_Volume,Schedule_Adherence_Percent,Event_Scheduling_Needed,Average_Handling_Time_sec,Latency_sec,Utilization_Rate_Percent,Shrinkage_Rate_Percent,Attendance_Rate_Percent,Overstaffing_Indicator,Understaffing_Indicator,Service_Level_Compliance_Percent
2023-01-13 19:10:11.900654,9,99.44,0,189,28,80.01,13.1,95.5,0,0,94.36
2023-01-13 19:11:11.900654,16,97.2,0,197,32,64.92,18.99,89.58,1,0,75.52
2023-01-13 19:12:11.900654,14,96.74,0,209,26,87.65,16.18,87.56,1,1,75.76
2023-01-13 19:13:11.900654,14,82.01,1,192,25,70.94,11.08,89.6,0,1,94.36
2023-01-13 19:14:11.900654,14,81.18,0,155,22,61.28,14.44,92.42,0,0,78.28
2023-01-13 19:15:11.900654,12,86.99,0,286,30,76.45,10.16,93.05,0,1,95.03
2023-01-13 19:16:11.900654,12,82.31,0,156,29,78.61,15.31,86.92,0,0,78.3
2023-01-13 19:17:11.900654,20,84.37,0,163,28,67.7,11.75,90.48,1,1,83.33
2023-01-13 19:18:11.900654,12,87.76,0,195,31,74.93,11.89,88.76,1,0,91.08
2023-01-13 19:19:11.900654,10,84.4,0,204,23,78.77,14.13,87.6,0,1,86.46
2023-01-13 19:20:11.900654,15,80.48,0,126,29,81.4,19.95,95.37,0,1,81.91
2023-01-13 19:21:11.900654,10,88.72,0,193,28,65.35,16.15,89.91,0,0,93.64
2023-01-13 19:22:11.900654,14,89.88,0,232,26,79.75,13.2,97.71,1,1,97.09
2023-01-13 19:23:11.900654,12,87.14,0,126,27,80.4,16.88,91.75,0,0,76.45
2023-01-13 19:24:11.900654,14,90.38,0,228,30,86.09,13.26,94.44,0,0,80.8
2023-01-13 19:25:11.900654,10,90.74,1,160,26,79.99,10.56,89.47,1,1,87.61
2023-01-13 19:26:11.900654,13,83.09,0,186,40,80.47,17.76,93.01,1,0,85.88
2023-01-13 19:27:11.900654,17,87.29,0,182,30,70.48,12.12,86.2,1,0,97.5
2023-01-13 19:28:11.900654,12,89.98,0,134,38,85.98,17.57,97.79,1,0,99.01
2023-01-13 19:29:11.900654,16,85.41,0,77,35,88.93,14.02,94.76,0,0,89.27
2023-01-13 19:30:11.900654,10,92.77,1,155,29,77.01,11.13,93.59,1,0,74.22
2023-01-13 19:31:11.900654,17,94.01,0,164,29,67.49,18.73,87.2,0,0,96.13
2023-01-13 19:32:11.900654,21,97.54,0,133,30,66.26,15.94,90.99,0,0,77.38
2023-01-13 19:33:11.900654,23,96.84,0,186,30,91.47,14.56,88.41,0,0,89.62
2023-01-13 19:34:11.900654,18,86.19,0,129,28,76.53,19.61,97.07,0,1,73.72
2023-01-13 19:35:11.900654,15,90.92,0,212,20,67.96,19.15,96.94,0,0,70.95
2023-01-13 19:36:11.900654,16,98.41,1,227,26,85.29,15.98,89.77,0,0,95.58
2023-01-13 19:37:11.900654,19,90.96,0,195,20,66.7,11.98,94.6,0,1,88.89
2023-01-13 19:38:11.900654,15,89.9,0,236,23,94.97,14.38,90.42,1,0,90.64
2023-01-13 19:39:11.900654,11,90.96,0,147,30,88.59,11.34,86.0,1,1,87.34
2023-01-13 19:40:11.900654,15,95.94,0,190,31,81.8,12.85,96.84,0,1,75.98
2023-01-13 19:41:11.900654,19,98.71,0,153,35,69.89,14.02,98.97,1,1,97.42
2023-01-13 19:42:11.900654,13,89.65,0,132,32,79.26,13.82,85.58,0,1,74.19
2023-01-13 19:43:11.900654,18,80.51,0,102,24,77.56,10.58,99.52,1,1,71.23
2023-01-13 19:44:11.900654,15,91.1,0,173,34,82.42,12.44,92.72,1,1,90.68
2023-01-13 19:45:11.900654,15,97.82,1,173,30,63.76,13.87,95.08,0,0,89.46
2023-01-13 19:46:11.900654,15,91.06,0,259,21,64.97,15.58,90.92,1,0,93.26
2023-01-13 19:47:11.900654,15,89.87,0,158,25,69.24,16.63,95.12,1,0,75.6
2023-01-13 19:48:11.900654,16,88.88,0,211,25,74.12,10.61,91.13,1,0,97.47
2023-01-13 19:49:11.900654,10,80.47,0,169,31,69.39,11.91,92.67,0,1,79.22
2023-01-13 19:50:11.900654,9,94.66,0,188,24,85.84,16.4,97.95,1,1,92.08
2023-01-13 19:51:11.900654,15,86.04,0,212,27,74.78,10.26,98.86,0,0,83.93
2023-01-13 19:52:11.900654,15,80.3,0,302,36,66.75,13.34,86.75,1,0,86.56
2023-01-13 19:53:11.900654,10,86.94,0,207,33,66.27,12.04,86.56,0,0,98.98
2023-01-13 19:54:11.900654,11,94.59,0,149,29,79.42,16.3,90.48,0,0,70.28
2023-01-13 19:55:11.900654,15,91.52,0,102,27,78.76,10.33,95.11,0,1,94.83
2023-01-13 19:56:11.900654,21,92.92,1,105,29,67.99,13.18,92.15,1,0,95.5
2023-01-13 19:57:11.900654,14,83.73,0,166,35,75.51,10.49,97.3,0,0,88.93
2023-01-13 19:58:11.900654,19,93.33,0,151,20,81.42,18.29,86.76,1,0,85.29
2023-01-13 19:59:11.900654,16,92.95,0,166,36,61.04,19.45,96.99,0,1,74.72
2023-01-13 20:00:11.900654,13,92.98,0,200,26,86.39,11.46,98.29,0,1,86.94
2023-01-13 20:01:11.900654,12,84.39,0,179,32,93.18,19.12,90.34,0,1,77.91
2023-01-13 20:02:11.900654,16,96.97,1,231,31,62.99,11.32,88.52,0,0,77.71
2023-01-13 20:03:11.900654,11,94.96,1,130,28,72.16,15.65,89.2,0,0,74.34
2023-01-13 20:04:11.900654,9,96.91,0,134,39,60.03,15.25,90.51,0,1,95.55
2023-01-13 20:05:11.900654,20,90.82,0,168,23,85.16,15.03,98.72,1,0,71.74
2023-01-13 20:06:11.900654,16,98.27,0,191,29,83.83,15.46,85.23,1,1,84.52
2023-01-13 20:07:11.900654,12,85.31,0,146,30,84.51,19.52,91.21,1,1,86.14
2023-01-13 20:08:11.900654,12,89.59,1,164,27,83.05,11.33,91.12,0,1,87.49
2023-01-13 20:09:11.900654,8,93.92,0,128,31,63.12,15.69,95.94,1,0,89.35
2023-01-13 20:10:11.900654,15,85.78,1,179,28,77.11,18.86,93.26,0,1,86.41
2023-01-13 20:11:11.900654,10,97.86,0,164,22,80.49,12.77,88.16,1,0,90.42
2023-01-13 20:12:11.900654,14,87.86,0,173,31,60.51,10.54,94.37,1,0,95.35
2023-01-13 20:13:11.900654,8,92.6,0,136,26,64.15,16.67,97.4,0,0,86.19
2023-01-13 20:14:11.900654,22,94.6,0,207,28,75.49,13.54,85.64,0,0,99.21
2023-01-13 20:15:11.900654,20,95.49,0,189,26,62.74,18.15,85.05,0,1,84.17
2023-01-13 20:16:11.900654,23,96.48,1,144,26,63.42,18.35,89.4,1,1,78.73
2023-01-13 20:17:11.900654,16,81.0,1,180,30,73.88,16.18,96.5,0,1,94.28
2023-01-13 20:18:11.900654,15,95.06,0,184,34,65.63,16.92,91.45,0,0,97.99
2023-01-13 20:19:11.900654,12,84.85,0,234,28,92.54,18.31,98.21,0,0,91.21
2023-01-13 20:20:11.900654,17,80.67,0,271,25,65.48,19.84,87.91,0,1,73.75
2023-01-13 20:21:11.900654,12,89.94,0,230,19,72.88,19.45,95.98,0,0,87.75
2023-01-13 20:22:11.900654,16,95.95,0,202,35,73.69,17.05,89.68,0,0,99.45
2023-01-13 20:23:11.900654,11,90.5,0,197,24,84.13,12.41,97.91,0,0,89.66
2023-01-13 20:24:11.900654,16,92.7,1,168,36,89.32,13.91,87.68,0,0,72.34
2023-01-13 20:25:11.900654,19,86.43,0,178,27,69.79,17.8,85.75,0,0,82.63
2023-01-13 20:26:11.900654,10,92.69,1,143,24,93.18,15.98,99.74,1,0,97.22
2023-01-13 20:27:11.900654,17,89.66,0,212,41,67.6,11.56,96.24,0,1,92.05
2023-01-13 20:28:11.900654,8,98.83,0,169,25,92.45,11.86,95.65,0,0,86.76
2023-01-13 20:29:11.900654,17,80.73,0,184,32,73.4,19.81,95.17,1,1,99.2
2023-01-13 20:30:11.900654,19,94.23,0,158,24,81.23,11.21,91.96,0,0,88.59
2023-01-13 20:31:11.900654,16,99.09,0,219,25,74.25,11.67,97.41,1,1,99.69
2023-01-13 20:32:11.900654,25,84.41,1,167,35,67.9,17.74,86.78,0,1,86.23
2023-01-13 20:33:11.900654,16,97.6,0,184,34,85.75,12.8,90.15,1,0,79.82
2023-01-13 20:34:11.900654,16,89.55,0,172,25,75.46,15.81,96.11,0,0,85.19
2023-01-13 20:35:11.900654,22,86.84,0,160,31,64.23,16.14,87.31,0,0,90.62
2023-01-13 20:36:11.900654,21,94.56,0,235,32,85.72,16.11,99.87,0,1,71.13
2023-01-13 20:37:11.900654,18,96.45,1,206,26,75.42,15.09,90.98,0,0,97.46
2023-01-13 20:38:11.900654,11,97.03,0,168,28,81.65,12.19,87.0,1,1,81.02
2023-01-13 20:39:11.900654,14,95.01,0,167,27,79.34,14.84,97.39,0,1,97.32
2023-01-13 20:40:11.900654,13,86.53,1,130,26,80.4,13.3,94.4,0,1,76.86
2023-01-13 20:41:11.900654,9,82.58,0,221,34,83.97,10.35,93.92,0,0,99.24
2023-01-13 20:42:11.900654,18,85.32,0,124,28,74.94,16.41,92.08,0,1,79.49
2023-01-13 20:43:11.900654,15,97.59,0,194,28,66.04,13.25,92.53,0,1,79.54
2023-01-13 20:44:11.900654,14,97.92,1,139,33,63.95,14.23,95.8,0,1,76.33
2023-01-13 20:45:11.900654,11,83.49,1,141,36,70.25,10.93,95.42,1,1,96.96
2023-01-13 20:46:11.900654,17,96.54,0,196,33,67.8,10.37,93.53,0,0,73.87
2023-01-13 20:47:11.900654,15,99.29,0,190,36,84.16,13.98,87.05,1,0,97.32
2023-01-13 20:48:11.900654,11,80.75,0,155,34,60.13,19.76,86.83,0,1,94.03
2023-01-13 20:49:11.900654,9,84.91,0,124,31,82.64,11.13,85.35,0,1,80.1
2023-01-13 20:50:11.900654,13,97.32,0,168,34,89.72,19.93,94.77,1,1,75.38
2023-01-13 20:51:11.900654,10,98.77,0,124,30,75.54,12.33,86.26,0,0,79.9
2023-01-13 20:52:11.900654,13,81.22,0,168,37,69.72,11.42,85.14,1,1,90.08
2023-01-13 20:53:11.900654,13,93.07,0,216,22,88.28,11.74,95.28,1,1,91.48
2023-01-13 20:54:11.900654,12,88.83,1,160,34,90.28,17.58,86.71,0,0,99.96
2023-01-13 20:55:11.900654,15,98.21,1,154,32,69.14,15.54,85.62,1,1,85.82
2023-01-13 20:56:11.900654,11,80.58,1,179,29,70.28,12.45,93.25,0,0,82.21
2023-01-13 20:57:11.900654,16,83.07,0,133,24,62.29,14.4,91.18,0,0,70.96
2023-01-13 20:58:11.900654,15,92.01,0,188,30,94.52,17.77,97.36,0,0,91.73
2023-01-13 20:59:11.900654,18,88.5,0,221,33,62.82,13.01,85.94,0,0,94.17
2023-01-13 21:00:11.900654,16,89.53,0,121,32,90.26,16.49,89.82,0,1,82.69
2023-01-13 21:01:11.900654,20,95.78,0,168,33,79.85,15.17,91.11,1,0,71.49
2023-01-13 21:02:11.900654,16,95.69,0,208,31,61.55,11.6,92.69,1,0,72.32
2023-01-13 21:03:11.900654,18,87.7,0,163,31,93.87,12.31,96.29,0,0,81.57
2023-01-13 21:04:11.900654,15,86.97,1,195,31,79.76,14.37,90.88,0,0,76.69
2023-01-13 21:05:11.900654,16,82.47,0,202,26,80.52,19.14,90.63,0,0,76.49
2023-01-13 21:06:11.900654,15,96.41,0,213,25,67.47,16.58,88.9,0,0,80.59
2023-01-13 21:07:11.900654,19,87.65,1,159,25,68.45,14.72,90.07,0,1,82.47
2023-01-13 21:08:11.900654,20,83.3,0,196,25,88.73,11.89,93.21,0,1,92.53
2023-01-13 21:09:11.900654,18,85.73,0,187,30,63.96,19.36,97.57,1,0,82.69
2023-01-13 21:10:11.900654,23,81.01,0,261,31,62.97,18.86,95.63,0,0,71.16
2023-01-13 21:11:11.900654,19,83.49,0,271,35,76.12,17.15,85.39,0,1,87.06
2023-01-13 21:12:11.900654,17,95.45,0,161,45,76.18,19.8,85.37,1,1,86.19
2023-01-13 21:13:11.900654,15,92.52,0,196,27,93.45,10.12,93.96,0,0,75.59
2023-01-13 21:14:11.900654,17,82.36,0,139,27,82.88,15.98,85.08,0,1,81.83
2023-01-13 21:15:11.900654,16,91.85,0,166,26,78.02,10.51,94.14,1,1,79.9
2023-01-13 21:16:11.900654,18,92.88,0,103,29,84.58,13.87,85.15,1,1,87.86
2023-01-13 21:17:11.900654,11,99.86,0,181,27,64.31,14.89,98.19,0,0,96.06
2023-01-13 21:18:11.900654,17,95.57,0,165,31,92.22,12.08,85.04,0,1,83.89
2023-01-13 21:19:11.900654,19,89.25,0,226,18,74.91,12.18,86.69,0,1,95.0
2023-01-13 21:20:11.900654,5,99.42,0,197,26,66.47,17.88,89.06,0,0,90.62
2023-01-13 21:21:11.900654,19,93.92,0,152,26,69.03,16.3,99.13,0,1,81.93
2023-01-13 21:22:11.900654,16,92.32,0,170,34,61.74,16.94,89.01,1,0,75.02
2023-01-13 21:23:11.900654,13,94.32,0,127,19,82.2,14.79,98.99,1,0,93.69
2023-01-13 21:24:11.900654,17,93.49,0,282,25,68.48,11.66,89.36,1,0,83.59
2023-01-13 21:25:11.900654,19,91.86,1,204,22,73.26,10.41,90.32,0,0,88.94
2023-01-13 21:26:11.900654,19,99.57,0,138,38,90.13,13.62,91.38,1,0,83.57
2023-01-13 21:27:11.900654,15,84.42,0,151,24,61.39,12.26,89.19,0,1,90.13
2023-01-13 21:28:11.900654,22,85.99,0,252,38,91.38,16.31,96.47,1,1,77.94
2023-01-13 21:29:11.900654,16,81.99,0,170,41,71.98,10.7,94.75,1,1,95.28
2023-01-13 21:30:11.900654,17,90.22,0,197,22,66.92,18.04,99.16,0,1,90.45
2023-01-13 21:31:11.900654,16,92.34,0,161,19,81.54,15.36,89.8,1,0,98.07
2023-01-13 21:32:11.900654,15,90.63,0,197,27,88.75,14.44,92.2,0,0,84.36
2023-01-13 21:33:11.900654,17,86.53,0,174,24,78.66,15.59,93.64,1,0,95.55
2023-01-13 21:34:11.900654,11,85.38,0,243,37,94.68,14.73,98.29,0,1,73.36
2023-01-13 21:35:11.900654,18,98.24,0,160,27,83.64,14.37,98.77,1,0,75.03
2023-01-13 21:36:11.900654,13,85.64,0,150,34,72.55,10.25,92.6,0,0,93.77
2023-01-13 21:37:11.900654,15,88.83,0,141,24,76.41,15.59,96.59,0,0,84.34
2023-01-13 21:38:11.900654,21,93.33,0,185,35,83.47,15.55,95.54,1,0,78.78
2023-01-13 21:39:11.900654,21,86.46,0,175,30,77.32,11.63,87.76,1,0,86.25
2023-01-13 21:40:11.900654,11,98.19,0,96,29,88.97,13.25,98.35,0,0,98.38
2023-01-13 21:41:11.900654,18,97.77,0,141,22,89.33,13.44,98.95,0,0,72.45
2023-01-13 21:42:11.900654,11,97.89,1,115,23,82.57,18.02,86.7,0,0,80.7
2023-01-13 21:43:11.900654,17,84.37,0,200,23,92.24,15.18,86.59,0,0,73.36
2023-01-13 21:44:11.900654,18,85.86,0,238,33,88.16,19.42,90.93,0,0,75.56
2023-01-13 21:45:11.900654,17,85.45,0,139,21,65.29,12.88,98.42,1,1,81.76
2023-01-13 21:46:11.900654,17,96.56,1,183,31,62.41,12.29,97.29,1,0,92.08
2023-01-13 21:47:11.900654,11,81.75,1,227,33,65.76,19.29,96.78,0,1,91.19
2023-01-13 21:48:11.900654,14,90.0,1,254,28,94.53,16.05,95.17,1,1,93.83
2023-01-13 21:49:11.900654,17,87.15,0,167,22,85.08,15.02,86.07,1,0,71.11
2023-01-13 21:50:11.900654,12,83.48,0,221,24,87.76,14.01,96.57,1,0,79.68
2023-01-13 21:51:11.900654,14,98.0,0,147,23,67.94,12.48,99.39,1,0,90.91
2023-01-13 21:52:11.900654,13,87.86,0,225,20,65.96,12.55,88.87,1,0,85.88
2023-01-13 21:53:11.900654,7,82.38,0,124,27,68.87,16.06,92.56,0,0,80.72
2023-01-13 21:54:11.900654,14,86.43,1,191,40,90.35,19.68,91.72,0,0,77.85
2023-01-13 21:55:11.900654,15,94.83,0,170,32,83.42,13.11,93.1,0,0,95.18
2023-01-13 21:56:11.900654,15,97.97,0,129,31,68.9,17.64,97.93,1,0,92.14
2023-01-13 21:57:11.900654,10,94.17,1,145,31,73.83,13.96,94.56,0,1,72.52
2023-01-13 21:58:11.900654,18,97.79,0,163,30,65.84,18.54,86.47,0,1,85.09
2023-01-13 21:59:11.900654,16,90.54,1,207,26,75.76,13.36,96.91,1,1,80.77
2023-01-13 22:00:11.900654,16,98.38,0,173,23,76.36,19.77,87.39,1,1,85.91
2023-01-13 22:01:11.900654,14,83.01,0,208,32,83.95,18.72,87.33,0,1,91.9
2023-01-13 22:02:11.900654,20,80.39,0,175,35,77.54,16.61,91.91,0,1,88.26
2023-01-13 22:03:11.900654,10,86.62,0,156,33,65.49,12.65,95.68,1,1,77.21
2023-01-13 22:04:11.900654,18,89.41,0,193,35,93.51,13.7,90.64,1,1,88.44
2023-01-13 22:05:11.900654,19,88.01,1,172,30,75.2,13.42,93.08,0,1,82.75
2023-01-13 22:06:11.900654,14,92.13,0,265,31,67.15,11.27,95.97,1,0,99.66
2023-01-13 22:07:11.900654,17,99.06,0,203,40,69.08,19.35,86.28,1,0,94.03
2023-01-13 22:08:11.900654,20,98.61,0,212,34,77.52,10.27,87.95,0,0,78.17
2023-01-13 22:09:11.900654,9,86.71,0,183,24,73.14,12.2,87.21,0,1,77.05
2023-01-13 22:10:11.900654,17,89.71,0,176,26,90.76,11.54,85.5,0,0,89.52
2023-01-13 22:11:11.900654,18,87.7,0,119,24,75.86,13.74,87.54,1,1,99.85
2023-01-13 22:12:11.900654,9,89.75,0,192,26,64.3,10.3,96.95,0,0,80.93
2023-01-13 22:13:11.900654,12,95.53,0,218,31,69.39,13.5,86.67,0,1,74.81
2023-01-13 22:14:11.900654,20,88.1,0,153,29,73.59,14.32,89.73,1,0,91.95
2023-01-13 22:15:11.900654,8,88.55,0,176,28,83.7,16.85,95.42,1,1,95.87
2023-01-13 22:16:11.900654,9,81.37,0,208,35,75.87,13.79,90.22,0,0,90.4
2023-01-13 22:17:11.900654,11,84.31,0,146,32,94.87,19.52,85.44,1,1,95.6
2023-01-13 22:18:11.900654,14,94.72,0,147,32,70.54,13.79,97.91,0,1,77.28
2023-01-13 22:19:11.900654,19,94.02,0,168,29,62.6,12.04,98.37,0,0,81.7
2023-01-13 22:20:11.900654,10,80.1,0,197,27,63.93,16.58,88.67,1,1,84.48
2023-01-13 22:21:11.900654,19,86.26,0,105,41,73.7,11.38,96.16,0,0,76.01
2023-01-13 22:22:11.900654,22,81.45,0,229,34,72.33,14.7,96.81,1,0,95.16
2023-01-13 22:23:11.900654,13,90.18,1,117,28,73.49,17.27,93.36,0,1,98.72
2023-01-13 22:24:11.900654,13,84.63,0,177,36,75.1,14.77,90.08,0,0,73.33
2023-01-13 22:25:11.900654,12,88.98,0,167,31,74.01,10.37,98.1,1,1,83.06
2023-01-13 22:26:11.900654,15,81.14,0,172,31,63.9,14.11,94.9,0,0,74.85
2023-01-13 22:27:11.900654,10,87.23,0,172,28,63.66,19.68,86.98,0,0,97.57
2023-01-13 22:28:11.900654,12,99.73,0,239,25,90.08,15.24,86.81,1,1,71.86
2023-01-13 22:29:11.900654,16,97.83,0,152,29,68.04,10.46,89.05,1,0,87.57
2023-01-13 22:30:11.900654,7,82.95,0,224,28,70.3,10.29,92.52,0,0,74.45
2023-01-13 22:31:11.900654,13,95.38,0,182,30,78.59,16.13,92.35,0,0,99.42
2023-01-13 22:32:11.900654,15,81.35,0,189,36,87.53,14.16,96.86,0,1,87.71
2023-01-13 22:33:11.900654,13,96.94,1,218,27,60.66,13.66,91.52,1,0,74.63
2023-01-13 22:34:11.900654,13,91.5,0,192,21,73.68,11.32,85.54,1,1,90.71
2023-01-13 22:35:11.900654,12,87.38,0,167,27,77.38,13.7,88.24,0,0,94.77
2023-01-13 22:36:11.900654,7,91.02,0,158,29,91.83,13.1,90.18,0,0,77.71
2023-01-13 22:37:11.900654,13,88.59,0,167,29,90.49,11.06,89.58,0,0,95.82
2023-01-13 22:38:11.900654,12,90.0,1,179,30,68.11,13.3,99.86,1,0,76.83
2023-01-13 22:39:11.900654,18,96.07,0,168,28,77.85,11.66,85.27,0,0,82.98
2023-01-13 22:40:11.900654,6,92.7,0,175,26,66.36,11.64,98.99,0,0,75.73
2023-01-13 22:41:11.900654,20,91.67,1,116,32,72.88,18.53,92.3,1,0,77.24
2023-01-13 22:42:11.900654,19,91.62,0,187,28,71.46,17.72,94.18,0,1,79.78
2023-01-13 22:43:11.900654,17,97.39,0,154,24,92.81,15.55,91.48,0,1,97.66
2023-01-13 22:44:11.900654,19,86.93,0,135,30,65.54,10.95,86.2,1,0,72.24
2023-01-13 22:45:11.900654,16,99.4,0,209,35,65.1,18.43,99.89,0,0,71.1
2023-01-13 22:46:11.900654,15,90.77,0,273,22,91.02,19.28,91.12,0,0,83.64
2023-01-13 22:47:11.900654,11,94.72,0,173,26,89.26,14.88,88.68,0,0,82.28
2023-01-13 22:48:11.900654,14,94.03,0,194,27,92.74,18.4,89.7,1,0,82.58
2023-01-13 22:49:11.900654,13,84.05,0,183,27,65.8,16.55,94.92,0,0,77.85
2023-01-13 22:50:11.900654,13,98.06,0,168,28,74.19,14.19,98.6,0,0,75.58
2023-01-13 22:51:11.900654,8,91.46,1,195,36,85.31,14.19,91.99,0,1,90.32
2023-01-13 22:52:11.900654,21,83.02,0,192,24,89.23,15.54,87.71,1,1,89.34
2023-01-13 22:53:11.900654,20,90.27,0,206,20,81.53,16.04,92.37,0,0,81.13
2023-01-13 22:54:11.900654,11,86.94,0,222,27,85.08,10.72,99.11,0,1,78.33
2023-01-13 22:55:11.900654,11,88.27,0,243,24,89.99,12.5,88.88,1,1,89.17
2023-01-13 22:56:11.900654,10,98.6,1,168,40,72.47,12.53,93.71,0,0,90.87
2023-01-13 22:57:11.900654,15,92.56,0,140,28,60.22,14.21,92.08,0,0,86.12
2023-01-13 22:58:11.900654,11,96.12,0,148,21,68.69,16.63,91.71,0,0,93.61
2023-01-13 22:59:11.900654,10,93.82,0,191,28,61.63,10.33,95.82,0,0,90.34
2023-01-13 23:00:11.900654,13,90.13,0,153,24,73.72,17.69,88.88,0,0,93.16
2023-01-13 23:01:11.900654,9,89.36,0,171,36,62.78,11.31,91.32,1,1,99.6
2023-01-13 23:02:11.900654,14,89.44,0,212,30,72.2,11.05,97.03,1,0,89.61
2023-01-13 23:03:11.900654,17,83.78,0,126,21,94.18,16.21,86.37,1,0,80.24
2023-01-13 23:04:11.900654,17,89.91,0,186,27,88.4,15.53,86.86,1,0,73.27
2023-01-13 23:05:11.900654,10,82.75,0,157,21,73.09,14.78,90.36,0,1,81.67
2023-01-13 23:06:11.900654,14,82.09,0,233,32,89.28,19.65,91.3,1,0,94.64
2023-01-13 23:07:11.900654,14,88.64,0,170,35,72.49,13.03,97.61,0,0,87.87
2023-01-13 23:08:11.900654,18,94.39,1,246,41,63.73,19.17,99.49,1,0,90.21
2023-01-13 23:09:11.900654,13,97.02,0,140,26,73.54,13.85,90.58,1,0,94.13
2023-01-13 23:10:11.900654,18,89.06,0,151,31,82.9,19.38,94.81,1,1,89.01
2023-01-13 23:11:11.900654,13,82.08,0,137,29,93.09,12.33,99.88,1,0,87.35
2023-01-13 23:12:11.900654,21,91.13,0,198,29,79.36,13.77,87.44,1,0,91.59
2023-01-13 23:13:11.900654,16,88.88,0,197,22,63.11,14.72,85.48,0,0,94.12
2023-01-13 23:14:11.900654,19,82.85,0,229,26,73.31,19.72,87.93,1,1,83.79
2023-01-13 23:15:11.900654,16,91.66,0,225,24,60.59,16.25,89.4,0,0,77.57
2023-01-13 23:16:11.900654,6,88.77,0,104,36,75.28,14.02,86.19,0,0,91.73
2023-01-13 23:17:11.900654,14,95.88,0,161,34,94.23,19.13,95.01,0,0,86.39
2023-01-13 23:18:11.900654,7,96.57,0,197,24,94.08,17.17,86.94,1,0,76.29
2023-01-13 23:19:11.900654,15,91.55,1,196,25,60.12,16.78,85.98,0,1,93.37
2023-01-13 23:20:11.900654,13,89.96,0,209,36,86.87,14.64,95.75,1,0,86.23
2023-01-13 23:21:11.900654,12,95.18,0,110,30,65.43,19.98,98.09,0,0,85.06
2023-01-13 23:22:11.900654,16,85.2,0,256,26,71.39,11.29,98.35,0,0,98.91
2023-01-13 23:23:11.900654,21,97.82,0,170,28,83.79,10.89,90.27,0,0,87.94
2023-01-13 23:24:11.900654,15,95.96,0,208,20,73.77,19.56,92.93,1,0,80.74
2023-01-13 23:25:11.900654,10,98.69,1,134,30,80.38,13.27,86.93,0,1,87.48
2023-01-13 23:26:11.900654,16,85.98,0,191,37,75.97,16.38,91.44,0,0,88.62
2023-01-13 23:27:11.900654,14,80.04,1,185,34,71.67,11.47,96.69,1,0,92.53
2023-01-13 23:28:11.900654,13,93.75,0,213,28,67.7,14.91,93.07,0,1,75.16
2023-01-13 23:29:11.900654,16,96.54,1,260,27,86.95,17.52,93.41,0,1,97.29
2023-01-13 23:30:11.900654,9,82.71,0,182,36,76.19,11.97,90.83,0,0,77.8
2023-01-13 23:31:11.900654,21,86.9,0,260,33,68.84,11.37,95.93,0,1,76.1
2023-01-13 23:32:11.900654,20,93.79,1,204,26,92.0,18.11,94.21,0,0,96.74
2023-01-13 23:33:11.900654,11,91.49,1,166,24,88.0,19.49,85.83,1,1,89.73
2023-01-13 23:34:11.900654,13,81.19,1,214,27,64.82,17.39,97.36,0,0,97.66
2023-01-13 23:35:11.900654,20,93.57,0,195,36,62.12,16.59,85.29,1,0,98.65
2023-01-13 23:36:11.900654,16,84.16,0,260,20,77.22,18.46,94.34,1,0,73.18
2023-01-13 23:37:11.900654,18,92.3,0,173,36,86.37,10.57,97.79,0,1,73.83
2023-01-13 23:38:11.900654,11,96.96,0,196,33,65.88,18.12,91.33,0,1,97.21
2023-01-13 23:39:11.900654,16,81.35,0,123,29,91.05,15.78,97.33,0,1,79.14
2023-01-13 23:40:11.900654,10,90.44,1,195,31,81.91,18.04,93.64,0,0,77.21
2023-01-13 23:41:11.900654,19,88.11,0,190,36,93.37,18.25,94.92,0,1,83.58
2023-01-13 23:42:11.900654,11,92.73,0,118,31,68.61,18.42,85.92,0,0,77.25
2023-01-13 23:43:11.900654,23,94.2,1,174,30,82.66,16.05,93.24,1,0,98.7
2023-01-13 23:44:11.900654,14,85.21,1,161,34,80.77,14.55,95.36,0,0,94.83
2023-01-13 23:45:11.900654,11,94.57,0,194,32,93.79,16.94,85.01,0,1,74.97
2023-01-13 23:46:11.900654,10,85.87,1,210,28,70.29,10.34,94.69,0,0,93.38
2023-01-13 23:47:11.900654,15,96.81,0,164,25,68.26,19.99,90.79,1,0,86.42
2023-01-13 23:48:11.900654,14,82.61,0,172,32,70.23,18.91,99.51,0,0,91.82
2023-01-13 23:49:11.900654,14,99.95,0,142,27,69.78,14.12,92.55,0,0,85.3
2023-01-13 23:50:11.900654,4,84.69,1,200,36,86.01,19.1,97.09,0,0,98.62
2023-01-13 23:51:11.900654,22,82.42,1,186,29,74.23,12.31,86.94,0,1,80.93
2023-01-13 23:52:11.900654,12,85.88,0,211,30,71.25,14.58,89.69,0,1,71.38
2023-01-13 23:53:11.900654,11,93.63,0,157,29,69.96,18.31,95.82,0,0,76.89
2023-01-13 23:54:11.900654,13,84.04,0,158,28,89.34,16.75,88.26,1,0,78.88
2023-01-13 23:55:11.900654,12,99.03,0,250,32,77.23,14.01,97.5,0,0,97.55
2023-01-13 23:56:11.900654,19,81.81,0,161,35,83.87,14.42,92.04,0,0,73.6
2023-01-13 23:57:11.900654,18,82.77,1,168,26,73.93,16.13,99.86,0,0,88.27
